0	0.035676
1	0.014966
2	0.015288
3	0.00860771
4	0.00592186
5	0.00477863
6	0.00397588
7	0.00331538
8	0.00258877
9	0.00252927
10	0.00268098
11	0.00245612
12	0.0021612
13	0.0020307
14	0.00201905
15	0.00155844
16	0.00149237
17	0.00168243
18	0.00201666
19	0.00198709
20	0.00176629
21	0.00132281
22	0.00107726
23	0.00107993
24	0.00110869
25	0.000988957
26	0.00100597
27	0.000986052
28	0.000832523
29	0.000838364
30	0.000797206
31	0.000852353
32	0.000848334
33	0.000802689
34	0.000771581
35	0.000731389
36	0.0007486
37	0.000772646
38	0.000754324
39	0.000732822
40	0.000701979
41	0.000694553
42	0.000736705
43	0.000674947
44	0.000668058
45	0.000664934
46	0.000656247
47	0.000676652
48	0.000658812
49	0.000631832
50	0.000633623
51	0.000616377
52	0.000611098
53	0.000550284
54	0.000548486
55	0.000539627
56	0.000511502
57	0.000508434
58	0.00050464
59	0.000505655
60	0.000519808
61	0.000511427
62	0.000504555
63	0.000497716
64	0.000494019
65	0.000489278
66	0.000489836
67	0.000470853
68	0.000469312
69	0.000465449
70	0.000461327
71	0.000467728
72	0.000464397
73	0.000459758
74	0.000475912
75	0.000467958
76	0.000445733
77	0.00044103
78	0.000431312
79	0.000423029
80	0.000431895
81	0.000431075
82	0.000420682
83	0.000416953
84	0.000403136
85	0.000392146
86	0.000364613
87	0.000361895
88	0.000352562
89	0.000338361
90	0.000337018
91	0.000336625
92	0.000333164
93	0.000333599
94	0.000333358
95	0.000330815
96	0.000333253
97	0.000332311
98	0.000326254
99	0.000329738
100	0.000334833
101	0.000344215
102	0.000348344
103	0.000346467
104	0.000343986
105	0.000324515
106	0.000320859
107	0.00031906
108	0.000321329
109	0.000314579
110	0.000308301
111	0.00030598
112	0.000304291
113	0.000303267
114	0.000301907
115	0.000301705
116	0.000299776
117	0.000302677
118	0.000301814
119	0.000297481
120	0.000294396
121	0.000293458
122	0.000292036
123	0.000290721
124	0.000289591
125	0.000287359
126	0.000285885
127	0.000286397
128	0.000286429
129	0.000280167
130	0.000277528
131	0.000277409
132	0.000275595
133	0.000275223
134	0.000272593
135	0.000269798
136	0.000271013
137	0.000269866
138	0.000269116
139	0.000269934
140	0.000269825
141	0.000270605
142	0.000268835
143	0.000268472
144	0.000266576
145	0.000265273
146	0.000264196
147	0.000263511
148	0.000263309
149	0.000262879
150	0.00026242
151	0.000262837
152	0.000262103
153	0.000263171
154	0.000262802
155	0.000262331
156	0.000261726
157	0.000261521
158	0.00026094
159	0.000260262
160	0.000259227
161	0.000257393
162	0.000251471
163	0.000259371
164	0.000259842
165	0.000264226
166	0.000259276
167	0.000259096
168	0.000257219
169	0.000255771
170	0.000247906
171	0.000243855
172	0.000242025
173	0.000239562
174	0.000238959
175	0.000238699
176	0.000237021
177	0.000235714
178	0.000234977
179	0.000235022
180	0.000233058
181	0.000232076
182	0.000230413
183	0.000230022
184	0.000228189
185	0.000226324
186	0.000225663
187	0.000224946
188	0.000225145
189	0.000225075
190	0.000223662
191	0.00022268
192	0.000220704
193	0.000221173
194	0.000220387
195	0.0002196
196	0.000219656
197	0.000219856
198	0.000217954
199	0.00021737
