2.09524	0.0952381	
0.640736	3.82708	
0.829259	3.68334	
0.751239	3.74787	
1.78347	1.92615	
1.75028	2.05011	
2.09054	0.369256	
1.70163	2.1984	
2.07061	0.720976	
0.949483	3.57058	
1.33499	3.04427	
1.8135	1.81799	
1.79109	1.89537	
0.978698	3.53611	
1.36958	2.98173	
1.52171	2.67527	
0.688129	3.79547	
1.17036	3.31826	
2.09405	0.232991	
2.07881	0.60681	
1.07302	3.42701	
0.658376	3.81503	
1.54277	2.62166	
2.03895	1.03751	
1.87006	1.56343	
1.72245	2.1314	
1.97086	1.25615	
2.05706	0.873081	
1.10157	3.39089	
1.28145	3.13264	
1.26251	3.16441	
1.02611	3.48244	
2.04673	0.970836	
1.57146	2.55765	
1.50614	2.7042	
1.46915	2.78746	
1.84346	1.69063	
0.713526	3.78119	
1.04492	3.46094	
0.925345	3.59246	
2.08784	0.439028	
1.89368	1.44406	
2.05129	0.929173	
1.83605	1.71794	
1.14119	3.34267	
2.06266	0.814295	
2.01678	1.20463	
0.913057	3.604	
2.0949	0.168402	
1.18435	3.2786	
1.62344	2.43144	
1.49205	2.73554	
0.727289	3.76605	
1.93422	1.25762	
1.59366	2.50999	
1.88343	1.48844	
2.03296	1.08565	
2.06621	0.77432	
1.74463	2.06319	
0.864557	3.65117	
2.08436	0.511844	
1.29612	3.10779	
1.48192	2.76092	
1.91948	1.31219	
1.40858	2.92237	
2.02598	1.13876	
1.91369	1.33707	
1.65564	2.33492	
2.08051	0.579807	
1.85759	1.62842	
1.06606	3.45662	
1.42323	2.8806	
1.00758	3.50605	
1.90515	1.38532	
0.891376	3.62597	
0.998333	3.51667	
1.23046	3.21018	
1.82491	1.76628	
1.67481	2.28688	
2.01339	1.22781	
1.85612	1.63472	
1.7298	2.11115	
0.883696	3.63296	
1.1235	3.36653	
1.38651	2.9488	
1.21185	3.24121	
1.43462	2.8562	
1.99717	1.25511	
1.90086	1.40857	
1.45279	2.82231	
1.32543	3.06048	
1.55266	2.60239	
1.68635	2.24155	
1.64846	2.3566	
2.08587	0.482029	
1.82005	1.77869	
1.11038	3.37953	
0.747259	3.75136	
1.41134	2.90249	
1.22011	3.22747	
