0.000201042	2.26528	
0.000575832	1.72968	
0.00109984	1.45025	
0.933582	0.589045	
0.843818	0.921544	
0.0101202	1.29287	
0.0179327	1.29064	
0.0101202	1.30096	
1.95112e-06	2.73043	
1.96602e-06	2.65822	
0.0496624	1.1717	
0.0183904	1.27876	
0.487783	1.02282	
0.93801	0.546091	
0.937995	0.567065	
0.968834	0.477561	
0.495603	0.962952	
0.495596	0.972142	
0.174571	1.113	
0.969322	0.468421	
0.969261	0.468483	
0.968834	0.480857	
0.968834	0.483183	
0.938071	0.517379	
0.968832	0.51594	
0.937584	0.572837	
0.875022	0.716723	
0.875021	0.775053	
0.495604	0.951446	
0.495481	0.974395	
0.480459	1.02877	
0.43045	1.02973	
0.422638	1.05175	
0.3992	1.05735	
0.385528	1.08615	
0.182399	1.10456	
0.182384	1.10482	
0.0496633	1.15275	
0.0262029	1.17724	
0.0183904	1.21194	
0.0101202	1.29291	
0.00224664	1.32274	
2.20444e-06	2.55411	
