0	12.0002
1	8.97965
2	5.60735
3	6.66732
4	6.39833
5	4.90813
6	3.13279
7	2.87469
8	1.93173
9	1.60427
10	1.28656
11	1.1315
12	1.10578
13	1.85588
14	1.61927
15	1.20985
16	1.14357
17	1.04174
18	1.00303
19	0.731508
20	0.740231
21	0.866739
22	0.850178
23	0.886593
24	0.975698
25	0.901803
26	0.901123
27	0.875402
28	0.899937
29	0.856762
30	0.874562
31	0.872906
32	0.815893
33	0.70008
34	0.745377
35	0.695977
36	0.622603
37	0.557775
38	0.697846
39	0.712989
40	0.73644
41	0.72828
42	0.749942
43	0.753619
44	0.708846
45	0.763133
46	0.772939
47	0.824088
48	0.803462
49	0.774692
50	0.733262
51	0.74008
52	0.702862
53	0.723733
54	0.738306
55	0.710762
56	0.702214
57	0.658463
58	0.620922
59	0.614533
60	0.616884
61	0.639453
62	0.623697
63	0.638795
64	0.649688
65	0.654776
66	0.648767
67	0.656476
68	0.665556
69	0.658496
70	0.650319
71	0.623714
72	0.643492
73	0.629866
74	0.595646
75	0.592425
76	0.583971
77	0.607734
78	0.58711
79	0.601316
80	0.599037
81	0.606521
82	0.614191
83	0.627354
84	0.627995
85	0.592538
86	0.592883
87	0.632365
88	0.621718
89	0.625133
90	0.622393
91	0.616558
92	0.639513
93	0.671279
94	0.671699
95	0.693337
96	0.668504
97	0.666628
98	0.696806
99	0.663202
100	0.694542
101	0.714547
102	0.712286
103	0.698115
104	0.699192
105	0.70554
106	0.758976
107	0.690295
108	0.689909
109	0.676993
110	0.650968
111	0.670769
112	0.687652
113	0.684817
114	0.639403
115	0.649704
116	0.648747
117	0.686782
118	0.680063
119	0.663514
120	0.662136
121	0.641739
122	0.592337
123	0.59459
124	0.604459
125	0.598864
126	0.553282
127	0.563949
128	0.544079
129	0.567312
130	0.567164
131	0.587567
132	0.564185
133	0.566245
134	1.20164
135	1.18018
136	1.15511
137	1.13675
138	1.81837
139	1.2094
140	1.19685
141	1.17313
142	1.16465
143	0.5291
144	0.473524
145	0.472352
146	1.15428
147	0.615696
148	0.630114
149	0.608873
150	0.591862
151	0.587929
152	0.598759
153	0.536443
154	0.548878
155	0.429618
156	0.994516
157	1.00872
158	1.03585
159	1.04519
160	0.357162
161	0.377872
162	0.398366
163	0.374573
164	1.05432
165	1.07427
166	1.08271
167	0.398376
168	0.386498
169	0.351724
170	0.366659
171	0.389042
172	0.412051
173	0.383097
174	0.36683
175	0.36995
176	1.03977
177	0.338775
178	0.359789
179	0.37741
180	0.347784
181	0.359414
182	0.353475
183	1.02616
184	1.01645
185	1.04965
186	1.0423
187	0.349126
188	0.345852
189	0.329148
190	1.03366
191	0.337184
192	0.307402
193	0.313861
194	1.0119
195	1.00478
196	1.03113
197	0.336409
198	1.02804
199	0.351435
200	0.3738
201	1.03944
202	0.347004
203	0.355893
204	0.35887
205	0.364601
206	0.363445
207	0.348567
208	0.348725
209	0.352455
210	0.380514
211	0.379917
212	0.358512
213	0.37448
214	0.370064
215	1.03936
216	1.02952
217	1.04792
218	1.02615
219	1.02322
220	0.372798
221	0.358305
222	0.336086
223	0.997208
224	0.995537
225	1.00062
226	0.313888
227	0.986206
228	1.00724
229	1.01808
230	1.0356
231	1.03743
232	1.02704
233	0.340992
234	0.333147
235	0.389411
236	0.357153
237	0.34834
238	1.04875
239	1.03756
240	0.461539
241	0.503838
242	0.493393
243	1.019
244	0.343664
245	0.326281
246	0.328961
247	1.0127
248	0.997037
249	0.31769
250	0.343625
251	0.337273
252	0.343931
253	1.01811
254	1.0419
255	1.01832
256	1.02219
257	1.03356
258	1.02695
259	0.363872
260	1.02988
261	1.05688
262	1.07341
263	0.386624
264	1.06406
265	1.0219
266	0.999565
267	1.01276
268	1.01272
269	0.31945
270	0.311915
271	0.331206
272	0.304645
273	0.293321
274	0.996115
275	0.299258
276	0.381969
277	0.413081
278	0.414034
279	0.40707
280	0.421118
281	1.02933
282	1.02159
283	1.01123
284	0.971045
285	0.976247
286	0.340316
287	0.99497
288	1.00155
289	0.9952
290	0.989647
291	1.0021
292	0.992943
293	0.971701
294	0.987198
295	0.999241
296	0.294771
297	0.308875
298	0.309384
299	0.304282
300	0.291376
301	0.272171
302	0.278622
303	0.270123
304	0.288392
305	0.292863
306	0.300713
307	0.972718
308	0.292491
309	1.00433
310	0.306417
311	0.308156
312	0.315509
313	0.298417
314	0.305428
315	0.303522
316	0.268987
317	0.295225
318	0.283469
319	0.304762
320	0.262795
321	0.285153
322	0.296904
323	0.314239
324	0.286424
325	0.951683
326	0.969104
327	0.981799
328	0.984956
329	0.986336
330	0.293925
331	0.284101
332	0.992004
333	0.960296
334	0.280557
335	0.285581
336	0.263453
337	0.953036
338	0.971005
339	0.968968
340	0.986405
341	0.263259
342	0.983006
343	0.337645
344	0.340502
345	0.928292
346	0.942396
347	0.941137
348	0.938511
349	0.956525
350	0.95245
351	0.991301
352	0.254221
353	0.242222
354	0.288704
355	0.26294
356	0.257911
357	0.260629
358	0.279325
359	0.275428
360	0.287098
361	1.00372
362	0.400883
363	0.396095
364	0.347455
365	0.360648
366	0.397357
367	0.357173
368	0.392194
369	0.420814
370	0.416223
371	0.413947
372	0.990966
373	0.42358
374	1.0049
375	0.408237
376	0.983304
377	0.99447
378	0.972851
379	0.99032
380	0.984683
381	1.00145
382	1.00673
383	0.301588
384	0.296542
385	0.300258
386	0.279565
387	0.293952
388	0.285793
389	0.345866
390	0.29631
391	0.995189
392	0.294427
393	0.291057
394	0.290462
395	0.320401
396	0.300454
397	0.286952
398	0.277619
399	0.29134
400	0.318115
401	0.3547
402	0.997686
403	1.00942
404	0.972787
405	1.01069
406	1.02357
407	1.02005
408	1.00384
409	0.295979
410	0.99157
411	0.992306
412	0.996293
413	1.00728
414	0.335904
415	0.298453
416	0.284417
417	0.97886
418	0.977717
419	0.282726
420	0.290472
421	0.29451
422	0.274765
423	0.319666
424	0.296234
425	0.265725
426	0.276137
427	0.272069
428	0.273329
429	0.280656
430	0.968419
431	0.959714
432	0.249903
433	0.255025
434	0.280776
435	0.291405
436	0.289781
437	0.983829
438	0.9704
439	0.317646
440	0.309337
441	0.30978
442	0.272292
443	0.264919
444	0.275515
445	0.264145
446	0.271301
447	0.29075
448	0.98253
449	0.971062
450	0.97215
451	0.277434
452	0.291676
453	0.293209
454	0.296022
455	0.325885
456	0.338291
457	0.313926
458	1.00588
459	0.956302
460	0.951285
461	0.950921
462	0.254601
463	0.96717
464	0.964588
465	0.942755
466	0.953175
467	0.982134
468	0.967428
469	0.287165
470	0.289049
471	0.302433
472	0.98771
473	0.315101
474	0.281916
475	0.274548
476	0.964505
477	0.289169
478	0.279562
479	0.2645
480	1.00976
481	0.999894
482	0.996925
483	0.978336
484	0.995894
485	1.00961
486	0.314767
487	0.334635
488	0.30988
489	0.307107
490	0.30421
491	0.350064
492	0.386074
493	0.958398
494	0.94054
495	0.945672
496	0.363868
497	0.363496
498	0.361194
499	0.332686
500	0.35125
501	0.3962
502	0.359298
503	0.405501
504	0.385687
505	0.994
506	1.00395
507	0.983509
508	1.00693
509	0.998892
510	0.996319
511	0.965848
512	0.275182
513	0.984791
514	0.989559
515	0.299724
516	0.298275
517	0.264655
518	0.27751
519	0.282556
520	0.262042
521	0.274917
522	0.274782
523	0.950704
524	0.962365
525	0.972377
526	0.262624
527	0.977423
528	0.963391
529	0.963631
530	0.959203
531	0.963833
532	0.977212
533	0.974559
534	0.984333
535	0.9902
536	1.00069
537	1.01407
538	0.268961
539	0.943734
540	0.241751
541	0.226169
542	0.928508
543	0.934373
544	0.243352
545	0.256851
546	0.277155
547	0.273603
548	0.277049
549	0.282199
550	0.291706
551	0.302466
552	0.269217
553	0.264373
554	0.244309
555	0.252475
556	0.266685
557	0.275739
558	0.248437
559	0.239724
560	0.228372
561	0.241419
562	0.26977
563	0.245853
564	0.226322
565	0.226987
566	0.927124
567	0.927842
568	0.318457
569	0.325353
570	0.335624
571	0.271502
572	0.94355
573	0.930637
574	0.269881
575	0.265899
576	0.239045
577	0.261389
578	0.237799
579	0.237806
580	0.242831
581	0.258031
582	0.265464
583	0.258045
584	0.960113
585	0.269439
586	0.268723
587	0.28044
588	0.295546
589	0.282945
590	0.286364
591	0.290673
592	0.238762
593	0.258048
594	0.963612
595	1.01894
596	0.326297
597	0.300201
598	0.324064
599	0.289159
600	0.274248
601	0.270451
602	0.271254
603	0.272315
604	0.285666
605	0.296547
606	0.326546
607	0.300751
608	0.317837
609	0.300748
610	0.326152
611	0.307935
612	0.304961
613	0.292259
614	0.292832
615	0.278201
616	0.271879
617	0.276456
618	0.27245
619	0.291451
620	0.29463
621	0.301218
622	0.298878
623	0.323223
624	0.35086
625	0.313738
626	0.292235
627	0.318239
628	0.345616
629	0.282956
630	0.246173
631	0.247539
632	0.255319
633	0.239585
634	0.23338
635	0.251741
636	0.270838
637	0.311046
638	0.935727
639	0.226959
640	0.344374
641	0.328493
642	0.331887
643	0.362294
644	0.322343
645	0.326094
646	0.326336
647	0.359754
648	0.962205
649	0.962326
650	0.95153
651	0.956852
652	0.959785
653	0.265846
654	0.964928
655	0.979954
656	0.9762
657	0.986017
658	0.9645
659	0.370078
660	0.352381
661	0.962784
662	0.955704
663	0.952
664	0.974944
665	0.981881
666	0.273078
667	0.273764
668	0.257376
669	0.251461
670	0.290885
671	0.279169
672	0.271023
673	0.283188
674	0.290287
675	0.294166
676	0.299601
677	0.277581
678	0.284636
679	0.974457
680	0.97218
681	0.313129
682	0.302869
683	0.279369
684	0.314889
685	0.317122
686	0.318975
687	0.322283
688	0.320816
689	0.299293
690	0.288774
691	0.317122
692	0.309469
693	0.312658
694	0.335085
695	0.29063
696	0.312647
697	0.301474
698	0.318928
699	0.327834
700	0.283024
701	0.29857
702	0.999856
703	0.288041
704	0.302522
705	0.992908
706	0.310771
707	0.2864
708	0.287933
709	0.281017
710	0.285691
711	0.309457
712	0.324017
713	0.335163
714	0.996661
715	1.02438
716	0.306362
717	0.273597
718	0.964433
719	0.28353
720	0.306361
721	0.975286
722	0.972311
723	0.978449
724	0.939799
725	0.961379
726	0.957391
727	0.964662
728	0.957404
729	0.94279
730	0.276748
731	0.943835
732	0.962966
733	0.268452
734	0.965439
735	0.978151
736	0.981982
737	0.293011
738	0.268368
739	0.275634
740	0.251672
741	0.222245
742	0.904866
743	0.941939
744	0.92866
745	0.924995
746	0.91635
747	0.930878
748	0.246983
749	0.293295
750	0.280384
751	0.314688
752	0.301467
753	0.327302
754	0.314668
755	0.292708
756	0.304094
757	0.98074
758	0.970619
759	0.935339
760	0.917761
761	0.264752
762	0.263154
763	0.262785
764	0.283926
765	0.292258
766	0.285782
767	0.304262
768	0.298562
769	0.283914
770	0.256662
771	0.267374
772	0.263735
773	0.267908
774	0.253683
775	0.272221
776	0.956824
777	0.940002
778	0.262251
779	0.266505
780	0.951975
781	0.961556
782	0.264793
783	0.952273
784	0.951452
785	0.261168
786	0.25503
787	0.258642
788	0.958784
789	0.950147
790	0.230492
791	0.226939
792	0.263161
793	0.275877
794	0.289287
795	0.276824
796	0.274259
797	0.283504
798	0.97905
799	0.960684
800	0.961851
801	0.966657
802	0.962018
803	0.948154
804	0.277676
805	0.289184
806	0.285079
807	0.296148
808	0.286637
809	0.283567
810	0.271211
811	0.265734
812	0.255784
813	0.2593
814	0.965385
815	0.959977
816	0.963111
817	0.275221
818	0.284684
819	0.983979
820	0.999446
821	0.988249
822	0.34239
823	0.347982
824	0.32073
825	0.973355
826	0.965914
827	0.978641
828	0.992924
829	0.29502
830	0.310952
831	1.02302
832	0.993199
833	0.985639
834	0.984541
835	0.972572
836	0.983284
837	0.977182
838	0.27398
839	0.27927
840	0.279794
841	0.273941
842	0.283137
843	0.975388
844	0.971763
845	0.278213
846	0.942795
847	0.951946
848	0.930594
849	0.267009
850	0.277445
851	0.252037
852	0.252723
853	0.234446
854	0.231497
855	0.245235
856	0.2496
857	0.234641
858	0.24655
859	0.245813
860	0.251981
861	0.279676
862	0.284405
863	0.265083
864	0.236581
865	0.932102
866	0.954629
867	0.257733
868	0.259448
869	0.956866
870	0.942802
871	0.254911
872	0.276842
873	0.245846
874	0.236593
875	0.938011
876	0.930743
877	0.926173
878	0.912095
879	0.91345
880	0.223632
881	0.949369
882	0.214734
883	0.211117
884	0.252204
885	0.255303
886	0.9509
887	0.947658
888	0.910968
889	0.913261
890	0.221575
891	0.228185
892	0.216627
893	0.225693
894	0.220074
895	0.928966
896	0.918203
897	0.937551
898	0.285353
899	0.944626
900	0.947729
901	0.26245
902	0.264993
903	0.957611
904	0.379937
905	0.387753
906	0.955273
907	0.269402
908	0.265475
909	0.256423
910	0.255062
911	0.946096
912	0.366356
913	0.359625
914	0.357484
915	0.358099
916	0.362133
917	0.372538
918	0.370036
919	0.308771
920	0.295674
921	0.282843
922	0.293922
923	0.350656
924	0.351737
925	0.332877
926	0.277249
927	0.320952
928	0.357628
929	0.359801
