0.917448922286378643065063442918 0.755943734935812794439868866903 0.964922866329407602492551632167 0.998094352665977013749909474427 0.376315724065101608886152462219 0.856827401256608611745946291194  | 322.902065443507240161125082522631 29.054384228700701697789554600604 
0.182407679590920301926360025391 0.896623461204397176338432018383 0.797811476271566011320146571961 0.848303856790041277413649822847 0.239173797313470548608904664434 0.854972539040434242885169169313  | 57.700618574549928041506063891575 258.627173676046140826656483113766 
0.080342886509881639156560595438 0.241975890136669091745602599985 0.721332686608457618326895044447 0.363224392876594026624559319316 0.939257339172683169969957361900 0.789632091733468044481014658231  | 27.027335301379050491732414229773 309.372518817067032159684458747506 
0.596000345088479099864287036326 0.661461932192992096979367033782 0.407285695676606107618056284991 0.611382359319484258719512581592 0.438700181653987275609551943489 0.393310320917187539180304156616  | 119.715569088532816977021866478026 81.149363415424829781841253861785 
0.654137377085317051061963411485 0.082732481785791289752296506776 0.587692834176480993768620919582 0.806893507257971820401110107923 0.199989501583790252325911751541 0.857931496858478470635134272015  | 107.679021019018719584892096463591 56.933222205502737267579504987225 
0.672564859449513940958809143922 0.614341317137528486469477684295 0.486230636254454617883880018780 0.873028829818416340913245221600 0.957743990096603603490166278789 0.709945078080868485770338338625  | 146.053551566342804335363325662911 71.105506797018378506436420138925 
0.709289205223586405324454062793 0.720643891231976363442868205311 0.442665373216915236653790088894 0.636274106680548401371311229013 0.491106117428817934289497770806 0.579264183466936088962029316463  | 186.197851547781539238712866790593 76.315450750520227529705152846873 
0.525337590728083392299652132351 0.468563089563658219383057712548 0.243091171858513588333039479039 0.871079073845219542526763234491 0.198576925912276269770018188865 0.958401569917085804917178393225  | 181.981646364457873232822748832405 164.427309659883093218013527803123 
0.774276323542987254811009734112 0.199929237309167118219477288221 0.410452303607344637370601958537 0.388118632818079345447870309727 0.706166705932021687708299850783 0.065589713478413136371614200471  | 95.131813637288260565583186689764 27.733642459803171220755757531151 
0.303107605148850156595585758623 0.269713098681358176555988848122 0.091894036510991261579306410567 0.040350362569373410259743195638 0.666370645984233123115814123594 0.147538196033022206421492228401  | 111.720002838022281821395154111087 256.861982372011595998628763481975 
0.461763788358943938483491820080 0.453958087987481939684641929489 0.161537369591017609948835342948 0.357197739361223343124152052042 0.659909613846534459646875347971 0.329634948312350850585517036961  | 205.909438535921424318075878545642 240.009976816460778081818716600537 
0.611779796946223419773502882890 0.998884718278155503412563120946 0.850253612763238075800131809956 0.164647466964317756854541130451 0.980855769255597365052778968675 0.015355768190480789670004924119  | 172.484428544685499673505546525121 109.454317072060007376421708613634 
0.396071107779311981644809748104 0.251009628585647459608765075245 0.019167062858526762170185975265 0.905215653387462571011212730809 0.373110468175574139237937743019 0.823199308733576495811234963185  | 104.688746655094490733972634188831 159.629312902600673851338797248900 
